Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Yr Sold,SalePrice,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Pool QC
2651,7,5,2000,2000,0.0,641.0,0.0,32.0,673.0,673,709,0,1382,1.0,0.0,2,1,3,1,6,0,2000.0,2.0,490.0,153,50,0,0,0,0,0,2006,165000,4,3,4,3,6,1,5,4,7,1,1,3,3,1
8520,6,7,1916,1950,0.0,168.0,546.0,0.0,714.0,1664,862,0,2526,0.0,0.0,2,0,5,1,10,1,1916.0,1.0,216.0,88,15,0,0,0,0,0,2007,136000,3,4,3,3,3,2,3,4,7,4,1,3,3,1
39384,6,6,1957,1957,902.0,1110.0,0.0,595.0,1705.0,1390,0,0,1390,1.0,0.0,1,1,1,1,4,2,1957.0,2.0,550.0,0,189,0,0,0,0,0,2006,252000,3,3,4,3,5,1,5,5,6,4,1,3,3,1
2628,7,5,2003,2003,106.0,0.0,0.0,764.0,764.0,764,862,0,1626,0.0,0.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,0,2010,175500,4,3,4,3,1,1,5,4,7,1,2,3,3,1
6406,5,6,1939,1950,0.0,421.0,0.0,269.0,690.0,868,690,0,1558,0.0,0.0,1,1,3,1,7,1,1939.0,2.0,400.0,0,36,0,0,182,0,0,2009,150000,3,3,3,3,5,1,3,3,7,4,1,3,3,1
12342,5,5,1960,1978,0.0,0.0,0.0,978.0,978.0,1422,0,0,1422,0.0,0.0,1,0,3,1,6,1,1960.0,1.0,286.0,0,0,36,0,0,0,600,2007,139900,3,3,3,3,1,1,3,3,6,3,2,3,3,1
6240,5,7,1930,1992,0.0,0.0,0.0,1078.0,1078.0,1128,445,0,1573,0.0,0.0,2,0,3,1,8,1,1930.0,2.0,360.0,0,0,0,0,0,0,0,2008,162900,3,3,3,3,1,1,3,3,7,4,1,3,3,1
10000,6,6,1962,1962,261.0,0.0,0.0,1116.0,1116.0,1116,0,0,1116,0.0,0.0,1,1,3,1,5,0,1962.0,2.0,440.0,0,0,0,0,385,0,0,2010,160000,3,3,3,3,1,1,3,3,7,1,1,3,3,1
9000,2,2,1947,1950,0.0,0.0,0.0,0.0,0.0,660,0,0,660,0.0,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,0,0,100,0,0,0,0,2009,63900,3,3,1,1,0,0,2,2,5,1,0,1,1,1
11088,6,5,1978,1998,144.0,832.0,0.0,308.0,1140.0,1707,0,0,1707,0.0,0.0,2,0,3,1,7,1,1978.0,2.0,479.0,0,0,0,0,0,0,0,2009,184000,3,3,3,3,5,1,4,3,7,3,3,3,3,1
17755,5,4,1959,1959,132.0,176.0,0.0,1290.0,1466.0,1466,0,0,1466,0.0,0.0,1,1,3,1,6,2,1959.0,2.0,528.0,0,140,0,0,100,0,0,2006,149900,3,3,3,3,4,1,3,2,7,4,3,3,3,1
4765,9,5,2000,2000,260.0,1027.0,0.0,587.0,1614.0,1638,0,0,1638,1.0,0.0,2,0,2,1,5,1,2000.0,2.0,495.0,230,68,0,0,0,0,0,2008,300000,4,3,4,3,6,1,5,5,7,3,3,3,3,1
10532,5,3,1960,1960,275.0,988.0,0.0,0.0,988.0,1721,0,0,1721,1.0,0.0,2,0,3,1,7,2,1960.0,2.0,626.0,50,84,0,0,0,0,0,2008,145000,3,3,3,3,3,1,4,3,4,3,1,3,3,1
15426,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928,836,0,1764,1.0,0.0,2,1,3,1,7,0,1997.0,2.0,470.0,276,99,0,0,0,0,0,2009,231500,3,3,4,3,6,1,5,4,7,1,2,3,3,1
13907,5,6,1940,1969,0.0,290.0,0.0,706.0,996.0,996,0,0,996,1.0,0.0,1,0,3,1,6,1,1979.0,0.0,0.0,144,0,0,0,0,0,0,2008,108000,3,3,3,3,4,1,5,3,7,4,0,1,1,1
8750,5,5,1956,1956,0.0,435.0,202.0,565.0,1202.0,1202,0,0,1202,0.0,1.0,1,0,3,1,6,0,1956.0,1.0,304.0,0,35,120,0,0,0,0,2009,120000,3,3,3,3,3,4,3,3,7,1,2,3,3,1
9945,5,5,1961,1961,57.0,827.0,0.0,161.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,5,0,1963.0,2.0,572.0,0,0,0,0,0,0,0,2007,128500,3,3,3,3,3,1,3,3,7,1,1,3,3,1
8960,5,6,1927,1950,0.0,0.0,0.0,1008.0,1008.0,1028,0,0,1028,0.0,0.0,1,0,2,1,5,1,1927.0,2.0,360.0,0,0,130,0,0,0,0,2010,115000,3,3,3,3,1,1,4,3,7,4,1,3,3,1
3500,5,7,1947,1950,0.0,312.0,0.0,408.0,720.0,720,564,0,1284,0.0,0.0,1,1,2,1,5,0,1948.0,1.0,240.0,0,35,0,0,0,0,0,2009,110000,3,3,3,3,2,1,3,3,7,1,1,3,3,1
24572,9,3,1977,1977,1050.0,410.0,0.0,584.0,994.0,1599,1345,0,2944,0.0,0.0,2,2,3,1,9,1,1977.0,3.0,864.0,140,70,16,0,0,0,0,2008,150000,4,4,4,3,6,1,3,4,7,4,2,3,3,1
9056,8,5,2004,2004,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,6,1,2004.0,2.0,403.0,100,35,0,0,0,0,0,2006,178000,4,3,5,4,1,1,5,4,7,4,3,3,3,1
12320,7,7,1932,1990,0.0,0.0,0.0,637.0,637.0,959,650,0,1609,0.0,0.0,1,1,3,1,8,2,1963.0,3.0,579.0,0,0,0,0,104,0,0,2006,199500,3,3,3,3,1,1,5,4,7,4,1,3,3,1
8238,6,5,1997,1998,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,1.0,0.0,2,1,3,1,6,1,1997.0,2.0,400.0,421,72,0,0,0,0,0,2006,183500,3,3,3,3,6,1,5,3,7,3,3,3,3,1
6000,5,5,1967,1967,0.0,257.0,0.0,367.0,624.0,1092,564,0,1656,0.0,0.0,1,1,3,1,7,1,1967.0,1.0,288.0,0,180,0,0,100,0,0,2008,126000,2,3,4,3,3,1,5,3,4,1,1,3,3,1
2529,7,6,1977,1977,0.0,378.0,0.0,677.0,1055.0,1055,0,0,1055,0.0,0.0,2,0,2,1,4,0,1977.0,2.0,440.0,0,38,0,0,0,0,0,2008,148500,3,3,4,3,5,1,2,3,7,1,1,3,3,1
10800,5,7,1939,2006,0.0,0.0,0.0,676.0,676.0,676,676,0,1352,0.0,1.0,2,0,4,1,7,0,1939.0,2.0,720.0,187,0,128,0,0,0,0,2009,149000,3,4,3,3,1,1,5,4,7,1,1,3,3,1
2349,6,5,1977,1977,0.0,389.0,0.0,466.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,6,1,1977.0,2.0,440.0,0,28,0,0,0,0,0,2009,137900,3,3,4,3,5,1,3,3,7,3,1,3,3,1
10846,8,5,1993,1993,0.0,1619.0,0.0,100.0,1719.0,1719,0,0,1719,2.0,0.0,1,1,1,1,6,2,1993.0,2.0,473.0,122,30,0,0,0,0,0,2008,324000,4,3,4,3,6,1,5,4,7,4,3,3,3,1
5604,5,6,1925,1950,0.0,468.0,0.0,396.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,0,0,96,0,0,0,0,2008,98000,3,3,3,3,3,1,3,3,7,1,0,1,1,1
1680,6,5,1973,1973,359.0,458.0,0.0,25.0,483.0,483,504,0,987,0.0,1.0,1,1,2,1,5,0,1973.0,1.0,264.0,52,0,0,0,0,0,0,2008,103400,3,3,3,3,2,1,3,3,7,1,1,3,3,1
6342,5,8,1875,1996,0.0,0.0,0.0,780.0,780.0,780,240,0,1020,0.0,0.0,1,0,2,1,6,0,1979.0,0.0,0.0,0,0,176,0,0,0,0,2010,94000,3,4,3,3,1,1,4,3,7,1,0,1,1,1
4590,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,627.0,156,73,0,0,0,0,0,2007,209500,4,3,4,4,6,1,5,4,7,4,2,3,3,1
18062,10,5,2006,2006,662.0,0.0,0.0,1528.0,1528.0,1528,1862,0,3390,0.0,0.0,3,1,5,1,10,1,2006.0,3.0,758.0,204,34,0,0,0,0,0,2006,545224,5,3,5,3,1,1,5,5,7,5,3,3,3,1
12900,6,8,1912,2009,0.0,0.0,0.0,780.0,780.0,780,780,0,1560,0.0,0.0,1,1,3,1,7,0,1979.0,0.0,0.0,344,0,0,0,168,0,0,2010,159900,4,4,3,3,1,1,5,4,7,1,0,1,1,1
19138,4,5,1951,1951,0.0,120.0,0.0,744.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,4,0,1951.0,2.0,400.0,0,0,0,0,0,0,0,2010,141000,3,3,3,3,2,1,5,3,7,1,1,3,3,1
8658,6,5,2000,2000,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,0.0,0.0,2,1,3,1,9,1,2000.0,2.0,431.0,0,0,0,0,0,0,0,2006,215000,3,3,4,3,5,1,5,3,7,3,3,3,3,1
6897,5,8,1962,2010,0.0,659.0,0.0,381.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,6,0,1962.0,1.0,260.0,0,104,0,0,0,0,0,2010,127000,3,4,3,3,5,1,5,3,7,1,1,3,3,1
9525,5,7,1954,1998,0.0,954.0,0.0,218.0,1172.0,1172,0,0,1172,1.0,0.0,1,0,3,1,5,0,1954.0,1.0,366.0,240,0,0,0,0,0,0,2010,128000,3,3,3,3,4,1,3,3,7,1,3,3,3,1
12853,8,5,2010,2010,0.0,1032.0,0.0,610.0,1642.0,1418,0,0,1418,1.0,0.0,1,1,1,1,6,1,2010.0,3.0,852.0,160,192,0,224,0,0,0,2010,267916,4,3,5,1,6,1,5,4,7,4,2,3,3,1
6240,6,6,1931,1950,0.0,425.0,0.0,459.0,884.0,959,408,0,1367,0.0,0.0,1,0,3,1,6,1,1978.0,1.0,560.0,0,0,0,0,120,0,0,2007,127500,3,3,3,2,2,1,3,3,7,4,1,3,3,1
7301,7,5,2003,2003,500.0,0.0,0.0,0.0,0.0,495,1427,0,1922,0.0,0.0,3,0,4,1,7,1,2003.0,2.0,672.0,0,0,177,0,0,0,0,2009,198500,4,3,1,1,0,0,5,4,7,5,2,3,3,1
12090,6,6,1981,1981,210.0,588.0,228.0,606.0,1422.0,1422,0,0,1422,0.0,0.0,2,0,3,1,7,1,1981.0,2.0,576.0,276,0,0,0,0,0,0,2008,175500,3,4,4,3,6,2,3,4,7,3,3,3,3,1
8826,7,5,2000,2000,144.0,841.0,0.0,144.0,985.0,985,857,0,1842,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,486.0,193,96,0,0,0,0,0,2007,217500,4,3,4,3,6,1,5,4,7,3,3,3,3,1
8094,4,5,1915,1950,0.0,0.0,0.0,888.0,888.0,888,1074,0,1962,0.0,0.0,1,1,4,1,9,1,1915.0,2.0,572.0,160,0,364,0,0,0,0,2010,149500,3,2,3,3,1,1,5,3,7,3,1,3,3,1
10710,5,7,1966,2004,165.0,644.0,0.0,220.0,864.0,1120,0,0,1120,0.0,1.0,1,0,3,1,5,1,1966.0,2.0,656.0,0,162,0,0,0,0,1200,2009,148800,4,3,3,3,4,1,5,3,7,3,2,3,3,1
16056,9,5,2005,2006,208.0,240.0,0.0,1752.0,1992.0,1992,876,0,2868,0.0,0.0,3,1,4,1,11,1,2005.0,3.0,716.0,214,108,0,0,0,0,0,2006,556581,4,3,5,3,6,1,5,5,7,4,3,3,3,1
8400,6,3,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478,0,0,1478,1.0,0.0,1,1,3,1,6,2,1957.0,2.0,442.0,114,0,0,0,216,0,0,2009,156500,3,3,3,3,5,3,4,3,7,4,2,3,3,1
11250,7,5,1995,1996,0.0,685.0,0.0,245.0,930.0,950,1045,0,1995,1.0,0.0,2,1,4,1,8,1,1995.0,2.0,610.0,275,170,0,0,0,0,0,2006,237000,4,4,4,4,6,1,5,4,7,3,2,3,3,1
7535,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,0.0,1.0,1,0,2,1,5,0,1958.0,1.0,297.0,12,285,0,0,0,0,480,2007,120000,3,3,3,3,4,2,2,3,7,1,3,3,3,1
12216,6,5,2005,2005,0.0,918.0,0.0,408.0,1326.0,1326,0,0,1326,1.0,0.0,2,0,3,1,6,0,2005.0,2.0,388.0,120,23,0,0,0,0,2000,2007,203000,3,3,4,3,6,1,5,4,7,1,3,3,3,1
3701,8,5,1987,1987,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,0.0,0.0,2,0,2,1,5,0,1987.0,2.0,461.0,120,70,0,0,0,0,0,2006,130000,3,3,4,3,1,1,3,3,7,1,2,3,3,1
9760,6,6,1964,1964,360.0,674.0,106.0,0.0,780.0,798,813,0,1611,1.0,0.0,1,1,4,1,7,0,1964.0,2.0,442.0,328,128,0,0,189,0,0,2008,167900,3,3,3,3,6,2,3,3,7,1,2,3,3,1
9873,4,5,1970,1970,160.0,789.0,0.0,171.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,6,0,1970.0,2.0,576.0,0,288,0,0,0,0,0,2006,129000,3,3,3,3,5,1,3,3,7,1,1,3,3,1
10011,5,6,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1.0,1,0,2,1,6,1,1957.0,1.0,447.0,0,0,0,0,0,0,0,2006,134450,3,3,3,3,4,1,3,4,6,2,1,3,3,1
25339,5,7,1918,2007,0.0,0.0,0.0,816.0,816.0,1416,0,0,1416,0.0,0.0,2,0,3,1,7,0,2007.0,2.0,576.0,0,0,112,0,0,0,0,2007,112000,3,4,3,3,1,1,5,4,7,1,1,3,3,1
8883,7,5,1988,1988,360.0,608.0,321.0,0.0,929.0,946,927,0,1873,1.0,0.0,2,1,3,1,7,1,1988.0,2.0,619.0,108,48,0,0,144,0,0,2007,207000,4,3,4,3,6,2,5,4,7,3,2,3,3,1
3000,5,1,1922,1950,0.0,0.0,0.0,1040.0,1040.0,1088,1040,0,2128,0.0,0.0,2,0,4,2,11,0,1979.0,0.0,0.0,0,56,0,0,0,0,0,2009,62500,3,3,3,2,1,1,3,3,1,1,0,1,1,1
2448,7,5,2003,2004,106.0,573.0,0.0,191.0,764.0,764,862,0,1626,1.0,0.0,2,1,2,1,6,0,2003.0,2.0,474.0,0,27,0,0,0,0,0,2008,154000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
7100,5,7,1957,1957,0.0,708.0,0.0,108.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,0,0,0,0,0,0,2006,129900,3,3,3,3,6,1,3,3,7,1,1,3,3,1
2592,5,3,1976,1976,0.0,129.0,232.0,175.0,536.0,536,576,0,1112,0.0,0.0,1,1,3,1,4,0,1976.0,1.0,336.0,182,0,0,0,0,0,0,2010,85000,3,3,4,3,3,4,3,3,7,1,1,3,3,1
5700,7,7,1926,1950,0.0,0.0,0.0,572.0,572.0,572,539,0,1111,0.0,0.0,1,0,2,1,5,1,1982.0,1.0,288.0,0,0,176,0,0,0,0,2008,116900,3,3,3,3,1,1,3,3,7,4,1,3,3,1
2289,6,6,1978,1978,0.0,311.0,0.0,544.0,855.0,855,586,0,1441,0.0,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,28,0,0,0,0,0,0,2009,148500,3,3,3,3,5,1,3,3,7,3,1,3,3,1
12180,4,4,1941,1950,0.0,348.0,0.0,324.0,672.0,672,252,0,924,1.0,0.0,1,0,2,1,5,0,1941.0,1.0,280.0,0,0,0,0,0,0,0,2010,80000,3,2,4,3,4,1,2,2,7,1,1,3,3,1
7400,5,5,1984,1984,0.0,104.0,956.0,0.0,1060.0,1126,0,0,1126,1.0,0.0,1,0,2,1,5,0,1984.0,2.0,506.0,178,0,0,0,0,0,0,2008,152000,3,3,4,3,2,5,3,3,7,1,1,3,3,1
8842,5,6,1954,1954,0.0,0.0,0.0,381.0,381.0,992,0,0,992,0.0,0.0,1,0,3,1,6,0,1954.0,1.0,319.0,60,0,56,0,0,0,0,2010,155891,3,4,2,3,1,1,5,3,7,1,1,3,3,1
8850,6,7,1920,1950,0.0,0.0,0.0,768.0,768.0,752,624,0,1376,0.0,0.0,1,0,3,1,7,0,1977.0,2.0,576.0,0,54,144,0,0,0,0,2007,165000,3,4,3,3,1,1,5,4,7,1,1,3,3,1
9215,7,5,2009,2010,0.0,0.0,0.0,1218.0,1218.0,1218,0,0,1218,0.0,0.0,2,0,2,1,4,0,2009.0,2.0,676.0,0,136,0,0,0,0,0,2010,204500,4,3,4,3,1,1,5,4,7,1,2,3,3,1
9480,5,7,1942,1995,224.0,386.0,0.0,342.0,728.0,888,756,0,1644,0.0,0.0,1,1,3,1,7,2,1942.0,1.0,312.0,168,0,0,0,0,0,0,2007,146500,3,3,3,3,2,1,5,4,7,4,1,3,3,1
11880,7,5,1978,1978,206.0,704.0,0.0,567.0,1271.0,1601,0,0,1601,0.0,0.0,2,0,3,1,7,1,1978.0,2.0,478.0,0,0,0,0,0,0,0,2009,157000,3,3,4,3,5,1,3,3,7,3,2,3,3,1
10800,7,7,1890,1999,0.0,0.0,0.0,1313.0,1313.0,1313,1182,0,2495,0.0,0.0,2,0,5,1,10,1,1950.0,2.0,342.0,0,299,0,0,0,0,0,2008,184000,3,3,3,3,1,1,4,3,7,4,1,3,2,1
7861,6,5,2002,2003,0.0,457.0,0.0,326.0,783.0,807,702,0,1509,1.0,0.0,2,1,3,1,7,1,2002.0,2.0,393.0,100,75,0,0,0,0,0,2006,183200,4,3,4,3,6,1,5,4,7,4,3,3,3,1
11616,5,5,1962,1962,116.0,170.0,670.0,252.0,1092.0,1092,0,0,1092,0.0,1.0,1,0,3,1,6,1,1962.0,1.0,288.0,0,20,144,0,0,0,0,2009,139000,3,3,3,3,2,4,3,3,7,1,1,3,3,1
10542,7,5,1993,1994,651.0,1173.0,0.0,138.0,1311.0,1325,1093,0,2418,1.0,0.0,2,1,3,1,9,1,1993.0,3.0,983.0,250,154,216,0,0,0,0,2008,341000,4,3,4,3,6,1,5,4,7,3,2,3,3,1
1680,6,5,1971,1971,504.0,156.0,0.0,327.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,5,0,1971.0,1.0,264.0,275,0,0,0,0,0,0,2010,96000,3,3,3,3,3,1,3,3,7,1,1,3,3,1
8546,4,5,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,0.0,0.0,2,0,2,1,5,0,2003.0,2.0,440.0,132,64,0,0,0,0,0,2010,140000,3,3,4,3,1,1,5,3,7,1,2,3,3,1
7407,6,7,1957,1996,0.0,600.0,0.0,312.0,912.0,1236,0,0,1236,1.0,0.0,1,0,2,1,6,0,1957.0,2.0,923.0,0,158,158,0,0,0,0,2010,149700,3,3,3,3,6,1,3,3,7,1,1,3,3,1
10140,5,6,1975,1975,0.0,788.0,0.0,268.0,1056.0,1074,0,0,1074,1.0,0.0,1,1,3,1,6,0,1975.0,2.0,495.0,0,88,0,0,0,0,0,2006,153500,3,3,4,3,5,1,5,3,7,1,2,3,3,1
14584,1,5,1952,1952,0.0,0.0,0.0,0.0,0.0,733,0,0,733,0.0,0.0,1,0,2,1,4,0,1952.0,2.0,487.0,0,0,0,0,0,0,0,2008,13100,2,1,1,1,0,0,1,2,0,1,1,2,1,1
8158,7,5,2003,2003,252.0,550.0,0.0,334.0,884.0,884,884,0,1768,1.0,0.0,2,1,3,1,8,0,2003.0,2.0,543.0,0,63,0,0,0,0,0,2008,224900,4,3,4,3,6,1,5,4,7,1,2,3,3,1
7500,7,5,2005,2005,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,1266,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,453.0,38,144,0,0,0,0,0,2006,176000,4,3,4,3,1,1,5,4,7,3,1,3,3,1
10678,8,5,1992,2000,337.0,700.0,0.0,983.0,1683.0,2129,743,0,2872,0.0,0.0,2,1,4,1,9,1,1992.0,2.0,541.0,0,33,0,0,0,0,0,2007,285000,4,3,4,3,6,1,5,4,7,3,3,3,3,1
15256,8,5,2007,2007,84.0,929.0,0.0,556.0,1485.0,1464,0,0,1464,1.0,0.0,2,0,3,1,6,0,2007.0,3.0,754.0,168,160,0,0,0,0,0,2007,282922,4,3,4,3,6,1,5,4,7,1,1,3,3,1
14200,7,6,1966,1966,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,0.0,0.0,2,1,4,1,8,2,1966.0,2.0,487.0,105,66,0,0,0,0,0,2006,226000,3,3,3,3,3,1,5,4,7,4,3,3,3,1
12438,8,5,2006,2006,466.0,0.0,0.0,1234.0,1234.0,1264,1312,0,2576,0.0,0.0,2,1,4,1,10,1,2006.0,3.0,666.0,324,100,0,0,0,0,0,2006,361919,5,3,5,4,1,1,5,5,7,4,3,3,3,1
16023,9,5,2005,2006,600.0,1218.0,0.0,180.0,1398.0,1414,1384,0,2798,1.0,0.0,3,1,3,1,11,1,2005.0,3.0,670.0,182,37,0,0,0,0,0,2006,457347,4,5,5,3,6,1,5,5,7,4,3,3,3,1
20064,8,6,1976,1976,0.0,51.0,915.0,0.0,966.0,1743,0,0,1743,2.0,0.0,0,1,0,1,5,2,1976.0,2.0,529.0,646,0,0,0,0,0,0,2007,279000,4,3,4,4,2,6,5,4,7,2,3,3,3,1
9819,6,5,1977,1977,0.0,1567.0,0.0,0.0,1567.0,1567,0,0,1567,1.0,0.0,2,0,2,1,5,2,1977.0,2.0,714.0,264,32,0,0,0,0,0,2009,196000,3,3,3,3,5,1,3,4,7,3,2,3,3,1
10400,7,5,1976,1976,189.0,0.0,0.0,1090.0,1090.0,1370,0,0,1370,0.0,0.0,2,0,3,1,6,1,1976.0,2.0,479.0,0,0,0,0,0,0,0,2009,152000,3,3,4,3,1,1,3,3,7,3,2,3,3,1
11643,5,5,1969,1969,368.0,500.0,0.0,748.0,1248.0,1338,1296,0,2634,1.0,1.0,2,2,6,2,12,0,1969.0,4.0,968.0,0,0,0,0,0,0,0,2009,200000,3,3,3,3,2,1,3,3,7,1,1,3,3,1
11645,8,5,2005,2006,198.0,1122.0,0.0,448.0,1570.0,1590,0,0,1590,1.0,0.0,2,1,2,1,6,0,2005.0,3.0,754.0,176,80,0,0,0,0,0,2006,294900,4,3,5,3,6,1,5,5,7,1,3,3,3,1
7328,7,5,2008,2009,140.0,0.0,0.0,1450.0,1450.0,1450,0,0,1450,0.0,0.0,2,0,2,1,6,0,2008.0,3.0,788.0,0,93,0,0,0,0,0,2009,224243,4,3,4,3,1,1,5,4,7,1,2,3,3,1
7822,6,3,1915,1950,0.0,0.0,0.0,832.0,832.0,846,492,0,1338,0.0,0.0,2,0,3,1,7,0,1974.0,2.0,528.0,0,0,208,0,0,0,0,2006,92000,3,2,2,2,1,1,3,3,7,1,1,3,3,1
9018,7,5,2007,2007,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2007.0,2.0,400.0,100,24,0,0,0,0,0,2007,179540,4,3,4,3,1,1,5,4,7,4,3,3,3,1
13472,10,5,2003,2003,922.0,56.0,0.0,2336.0,2392.0,2392,0,0,2392,0.0,0.0,2,0,3,1,8,1,2003.0,3.0,968.0,248,105,0,0,0,0,0,2009,386250,5,3,5,3,6,1,5,5,7,5,3,3,3,1
1533,4,5,1970,1970,0.0,503.0,0.0,27.0,530.0,530,462,0,992,1.0,0.0,1,0,2,1,4,0,1970.0,1.0,297.0,112,97,0,0,0,0,0,2007,106500,3,3,4,3,6,1,3,3,7,1,3,3,3,1
11003,10,5,2008,2008,160.0,765.0,0.0,252.0,1017.0,1026,981,0,2007,1.0,0.0,2,1,3,1,10,1,2008.0,3.0,812.0,168,52,0,0,0,0,0,2009,310000,5,3,5,3,6,1,5,5,7,5,3,3,3,1
10790,7,5,1998,1998,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,2385,0.0,0.0,2,1,4,1,8,1,1998.0,3.0,600.0,120,38,0,0,0,0,0,2007,252000,4,3,4,3,1,1,5,4,7,3,3,3,3,1
7128,7,5,1941,1950,0.0,364.0,0.0,554.0,918.0,918,728,0,1646,0.0,0.0,2,0,4,1,7,2,1941.0,1.0,240.0,0,0,0,0,126,0,0,2007,164000,3,4,3,3,3,1,4,3,7,4,1,3,3,1
7713,7,5,2007,2007,16.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,7,0,2007.0,2.0,400.0,100,24,0,0,0,0,0,2007,177594,4,3,4,3,1,1,5,4,7,1,3,3,3,1
6240,5,7,1936,1980,0.0,276.0,0.0,252.0,528.0,548,492,0,1040,0.0,0.0,1,0,2,1,5,0,1979.0,2.0,624.0,306,0,32,0,0,0,0,2010,123900,3,3,3,2,3,1,4,3,7,1,3,3,3,1
22420,6,6,1918,1950,0.0,1128.0,0.0,242.0,1370.0,1370,1254,0,2624,1.0,0.0,2,1,4,1,10,1,1918.0,3.0,864.0,0,0,0,0,0,0,0,2007,239000,3,3,4,3,4,1,3,3,7,4,1,3,3,1
15300,5,5,1965,1977,0.0,42.0,0.0,1026.0,1068.0,1264,0,0,1264,1.0,0.0,1,0,2,1,7,1,1965.0,2.0,528.0,0,0,0,0,0,0,0,2010,169000,3,3,3,3,3,1,3,3,7,3,1,3,3,1
3196,7,5,2003,2004,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,1557,0.0,0.0,2,0,2,1,7,1,2003.0,2.0,420.0,143,20,0,0,0,0,0,2006,234000,4,3,4,3,1,1,5,4,7,3,3,3,3,1
9360,6,7,1977,1977,0.0,841.0,116.0,0.0,957.0,1287,0,0,1287,1.0,0.0,1,1,2,1,5,2,1977.0,2.0,541.0,302,39,0,0,120,0,0,2009,173000,3,3,4,3,6,2,3,3,7,2,2,3,3,1
11241,6,7,1970,1970,180.0,578.0,0.0,426.0,1004.0,1004,0,0,1004,1.0,0.0,1,0,2,1,5,1,1970.0,2.0,480.0,0,0,0,0,0,0,700,2010,149000,3,3,3,3,5,1,5,3,7,3,3,3,3,1
9260,7,5,2007,2007,0.0,0.0,0.0,1162.0,1162.0,1162,0,0,1162,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,483.0,0,32,0,0,0,0,0,2008,170000,4,3,4,3,1,1,5,4,7,1,3,3,3,1
7993,7,5,2008,2009,0.0,0.0,0.0,1436.0,1436.0,1436,0,0,1436,0.0,0.0,2,0,3,1,6,0,2008.0,2.0,529.0,0,121,0,0,0,0,0,2009,225000,4,3,5,3,1,1,5,4,7,1,3,3,3,1
9239,5,8,1963,2003,0.0,634.0,0.0,326.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,300.0,168,0,0,0,0,0,0,2008,144900,3,4,3,3,6,1,5,4,7,1,3,3,3,1
10044,5,6,1968,1968,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,3,1,6,0,1968.0,1.0,336.0,257,0,168,0,0,0,0,2010,144000,3,3,4,3,5,1,3,3,7,1,2,3,3,1
